COSMIC_ID,TCGA,EMT_score
454,haematopoietic_and_lymphoid_tissue,NA
461,haematopoietic_and_lymphoid_tissue,1.455039334311107
464,haematopoietic_and_lymphoid_tissue,2.4066482832574545
465,haematopoietic_and_lymphoid_tissue,1.9174048334821863
484,haematopoietic_and_lymphoid_tissue,1.4764087313306513
502,haematopoietic_and_lymphoid_tissue,2.0118131622990894
503,haematopoietic_and_lymphoid_tissue,-0.3782250476536291
505,haematopoietic_and_lymphoid_tissue,1.1238617105960595
508,haematopoietic_and_lymphoid_tissue,2.0221173963869234
509,haematopoietic_and_lymphoid_tissue,1.3893860003851701
510,haematopoietic_and_lymphoid_tissue,1.3885151130082272
511,haematopoietic_and_lymphoid_tissue,1.3036165236313013
513,haematopoietic_and_lymphoid_tissue,0.9479216476205201
515,haematopoietic_and_lymphoid_tissue,1.9226210108164157
516,haematopoietic_and_lymphoid_tissue,0.8535154936462028
517,haematopoietic_and_lymphoid_tissue,1.5123459559899544
518,haematopoietic_and_lymphoid_tissue,1.7453936185325571
519,haematopoietic_and_lymphoid_tissue,1.7333950742289992
521,haematopoietic_and_lymphoid_tissue,1.6452140930423778
524,haematopoietic_and_lymphoid_tissue,1.9639735103499474
525,haematopoietic_and_lymphoid_tissue,2.2225397361193595
527,haematopoietic_and_lymphoid_tissue,1.4659018342261003
529,haematopoietic_and_lymphoid_tissue,1.7687203108525458
531,haematopoietic_and_lymphoid_tissue,1.3674580812590942
532,haematopoietic_and_lymphoid_tissue,1.7865327181777175
538,haematopoietic_and_lymphoid_tissue,1.3383645655213117
539,haematopoietic_and_lymphoid_tissue,1.4744218882919804
545,haematopoietic_and_lymphoid_tissue,2.133334424447297
546,haematopoietic_and_lymphoid_tissue,1.39489312888436
548,haematopoietic_and_lymphoid_tissue,NA
549,haematopoietic_and_lymphoid_tissue,NA
550,haematopoietic_and_lymphoid_tissue,1.3794724055948195
551,haematopoietic_and_lymphoid_tissue,1.931204296919915
552,haematopoietic_and_lymphoid_tissue,1.1863532084517172
553,haematopoietic_and_lymphoid_tissue,2.0511056527022244
555,haematopoietic_and_lymphoid_tissue,1.9713138122866916
561,haematopoietic_and_lymphoid_tissue,1.7077397379435233
563,haematopoietic_and_lymphoid_tissue,1.5018373575609887
576,haematopoietic_and_lymphoid_tissue,-0.9803649235339682
579,haematopoietic_and_lymphoid_tissue,0.7842513086882895
590,haematopoietic_and_lymphoid_tissue,1.4601760857887458
592,haematopoietic_and_lymphoid_tissue,1.7167928844095794
593,haematopoietic_and_lymphoid_tissue,1.6040076638897813
594,haematopoietic_and_lymphoid_tissue,1.7103077876104944
595,haematopoietic_and_lymphoid_tissue,1.1024878803163893
620,haematopoietic_and_lymphoid_tissue,2.450558742538568
624,haematopoietic_and_lymphoid_tissue,2.172736879183408
639,haematopoietic_and_lymphoid_tissue,1.2274760206139546
643,haematopoietic_and_lymphoid_tissue,0.8763287854204598
662,haematopoietic_and_lymphoid_tissue,1.4443599291189502
663,haematopoietic_and_lymphoid_tissue,1.3825158756764953
664,haematopoietic_and_lymphoid_tissue,NA
665,haematopoietic_and_lymphoid_tissue,0.6686948710793943
674,haematopoietic_and_lymphoid_tissue,1.7567719933230737
675,haematopoietic_and_lymphoid_tissue,1.6860592665417231
676,haematopoietic_and_lymphoid_tissue,1.613711608422563
680,haematopoietic_and_lymphoid_tissue,1.270600377711772
681,haematopoietic_and_lymphoid_tissue,1.8958321288972821
688,haematopoietic_and_lymphoid_tissue,1.8293982270037672
692,haematopoietic_and_lymphoid_tissue,1.2066315342546041
693,haematopoietic_and_lymphoid_tissue,0.9469122171534995
694,haematopoietic_and_lymphoid_tissue,1.5447776806364029
695,haematopoietic_and_lymphoid_tissue,1.1258763414432318
696,haematopoietic_and_lymphoid_tissue,1.77402684989764
697,haematopoietic_and_lymphoid_tissue,NA
698,haematopoietic_and_lymphoid_tissue,1.9634345861145321
700,haematopoietic_and_lymphoid_tissue,NA
701,haematopoietic_and_lymphoid_tissue,1.5768698350995107
702,haematopoietic_and_lymphoid_tissue,1.7574383652279533
704,haematopoietic_and_lymphoid_tissue,NA
708,haematopoietic_and_lymphoid_tissue,1.844886007961566
709,haematopoietic_and_lymphoid_tissue,1.4497173479499417
710,haematopoietic_and_lymphoid_tissue,1.1996921654250134
716,haematopoietic_and_lymphoid_tissue,1.670821213907319
717,haematopoietic_and_lymphoid_tissue,1.6068899056787505
718,haematopoietic_and_lymphoid_tissue,1.7569578939524755
719,haematopoietic_and_lymphoid_tissue,1.0332055708876664
721,haematopoietic_and_lymphoid_tissue,1.4653368865136702
851,haematopoietic_and_lymphoid_tissue,0.30422601268693206
858,haematopoietic_and_lymphoid_tissue,1.4685500487944836
874,haematopoietic_and_lymphoid_tissue,1.1654245932097038
875,haematopoietic_and_lymphoid_tissue,1.0784846053967059
884,haematopoietic_and_lymphoid_tissue,1.5252799403788324
885,haematopoietic_and_lymphoid_tissue,1.7624207720103076
886,haematopoietic_and_lymphoid_tissue,1.4890444049222222
887,haematopoietic_and_lymphoid_tissue,NA
888,haematopoietic_and_lymphoid_tissue,1.2836044945403484
889,haematopoietic_and_lymphoid_tissue,0.938595282842063
890,haematopoietic_and_lymphoid_tissue,0.7936201867249499
901,haematopoietic_and_lymphoid_tissue,1.8975999342380465
917,haematopoietic_and_lymphoid_tissue,1.9464999361189952
918,haematopoietic_and_lymphoid_tissue,1.8732131090337965
919,haematopoietic_and_lymphoid_tissue,0.7838020045080215
934,haematopoietic_and_lymphoid_tissue,NA
941,haematopoietic_and_lymphoid_tissue,2.0317769055510317
942,haematopoietic_and_lymphoid_tissue,2.2279419657703
943,haematopoietic_and_lymphoid_tissue,0.9813978651471731
947,haematopoietic_and_lymphoid_tissue,1.3895182855099875
955,haematopoietic_and_lymphoid_tissue,0.8602841247218678
958,haematopoietic_and_lymphoid_tissue,1.8203915763515903
964,haematopoietic_and_lymphoid_tissue,1.1059541037718381
965,haematopoietic_and_lymphoid_tissue,1.785064197305655
977,haematopoietic_and_lymphoid_tissue,1.3794585835250452
980,haematopoietic_and_lymphoid_tissue,0.6115409381588779
992,haematopoietic_and_lymphoid_tissue,1.1496414600880378
994,haematopoietic_and_lymphoid_tissue,2.134970738146218
995,haematopoietic_and_lymphoid_tissue,1.2093790939024402
1013,haematopoietic_and_lymphoid_tissue,1.9969950760863975
1014,haematopoietic_and_lymphoid_tissue,-0.5513204800004261
1028,haematopoietic_and_lymphoid_tissue,1.399982619873128
1039,haematopoietic_and_lymphoid_tissue,1.6890636823983756
1050,haematopoietic_and_lymphoid_tissue,1.7815006419453139
1136,haematopoietic_and_lymphoid_tissue,2.0531018226823528
1137,haematopoietic_and_lymphoid_tissue,1.528250352286275
1139,haematopoietic_and_lymphoid_tissue,1.6948521586596401
1140,haematopoietic_and_lymphoid_tissue,0.9188009939058254
1141,haematopoietic_and_lymphoid_tissue,0.7345228325490903
1142,haematopoietic_and_lymphoid_tissue,1.2745944320545004
1143,haematopoietic_and_lymphoid_tissue,1.0613615434440622
1144,haematopoietic_and_lymphoid_tissue,0.9652974007819705
1146,haematopoietic_and_lymphoid_tissue,1.9119950800832828
1147,haematopoietic_and_lymphoid_tissue,NA
1148,haematopoietic_and_lymphoid_tissue,1.7714523389916508
1149,haematopoietic_and_lymphoid_tissue,1.820177308722707
1150,haematopoietic_and_lymphoid_tissue,1.7977158391664618
1178,haematopoietic_and_lymphoid_tissue,2.0705836756232645
1199,haematopoietic_and_lymphoid_tissue,0.9186374257044635
1201,haematopoietic_and_lymphoid_tissue,1.661361464607479
1205,haematopoietic_and_lymphoid_tissue,6.287472887664638
1206,haematopoietic_and_lymphoid_tissue,1.3833626728303512
1225,haematopoietic_and_lymphoid_tissue,1.8051141695466
1231,haematopoietic_and_lymphoid_tissue,1.587477593668783
1247,haematopoietic_and_lymphoid_tissue,NA
1274,haematopoietic_and_lymphoid_tissue,1.090353028724507
128013,haematopoietic_and_lymphoid_tissue,1.6540224741445322
3,urinary_tract,-0.5017694933902117
8,urinary_tract,3.211951280189934
9,urinary_tract,3.0367172178255752
14,urinary_tract,3.5788116920044186
15,urinary_tract,-1.5712283537838618
42,urinary_tract,NA
55,urinary_tract,2.714147473293048
61,urinary_tract,-2.3328118759833387
115,urinary_tract,-2.0813244837739218
388,urinary_tract,4.819028304642929
448,urinary_tract,-1.8598435547924246
449,urinary_tract,-2.65957666495951
482,urinary_tract,4.317239601717302
506,urinary_tract,4.1622219987273485
537,urinary_tract,-3.208651571820592
575,urinary_tract,-1.191753059883471
997,urinary_tract,-2.63511666356449
998,urinary_tract,-2.452515374848368
999,urinary_tract,-3.2615662349301475
1006,urinary_tract,-1.2304569109682344
1158,urinary_tract,3.7394458559445543
1167,urinary_tract,-2.5941848657990736
1172,urinary_tract,3.973071816759087
1183,urinary_tract,3.468824924478648
1236,urinary_tract,-1.1343462452923232
1243,urinary_tract,-2.017167398253885
1244,urinary_tract,3.9487631123214912
1250,urinary_tract,-2.3958293725674094
4,stomach,-5.072956747937389
44,stomach,-4.881837723664895
54,stomach,NA
231,stomach,-2.073986472650824
232,stomach,0.8875659779029862
259,stomach,0.11977453173543862
270,stomach,NA
285,stomach,-2.086175754918764
286,stomach,-5.075687705626205
368,stomach,1.2795297898616234
418,stomach,3.3193000582360264
456,stomach,-4.977150618770685
474,stomach,-4.8494810119797345
522,stomach,-4.800600941169105
526,stomach,-4.659535992463596
603,stomach,3.028358284993751
682,stomach,1.1831827947422933
683,stomach,-4.387722711296863
684,stomach,-2.6188106349379234
685,stomach,-4.89540638267892
723,stomach,-3.6483400246050497
876,stomach,-2.845279689461587
877,stomach,-2.8769314646069075
878,stomach,-4.720475246483203
893,stomach,-4.664540267095692
966,stomach,-2.611560791232742
1024,stomach,2.355688780700276
1075,stomach,0.16717242137499427
1089,stomach,-5.018644446738889
1094,stomach,-4.187201744682157
1111,stomach,0.15376373225237006
1113,stomach,-5.067910566976124
1114,stomach,-4.9509618642129265
1116,stomach,-5.096196911124554
1118,stomach,1.1084966644236154
1120,stomach,-5.066511927429387
1200,stomach,-4.370731704205171
134841,stomach,-4.335960761490491
5,central_nervous_system,NA
10,central_nervous_system,5.774110737959465
22,central_nervous_system,4.790469335441529
24,central_nervous_system,5.274232197281333
25,central_nervous_system,5.5074235172619
47,central_nervous_system,4.774361005360403
59,central_nervous_system,5.080569474745688
130,central_nervous_system,5.48029599300914
131,central_nervous_system,5.698291985963666
140,central_nervous_system,5.196145902540619
193,central_nervous_system,2.785050672378067
195,central_nervous_system,NA
202,central_nervous_system,5.323292413164362
205,central_nervous_system,5.252199602204066
211,central_nervous_system,6.5472292742812
254,central_nervous_system,4.176671036579084
268,central_nervous_system,5.082416604904616
269,central_nervous_system,4.886599105791082
274,central_nervous_system,5.542552071042138
280,central_nervous_system,5.494407967120099
281,central_nervous_system,3.9825192885338563
291,central_nervous_system,5.1251390668413
409,central_nervous_system,5.737051246926793
477,central_nervous_system,4.364740991143309
514,central_nervous_system,5.400918527058522
530,central_nervous_system,5.344267369384339
556,central_nervous_system,4.649648346856843
557,central_nervous_system,5.558667491650759
559,central_nervous_system,4.986850124705369
574,central_nervous_system,5.532386459772388
604,central_nervous_system,4.6247410667248
605,central_nervous_system,5.255679503181267
606,central_nervous_system,5.597465139659255
607,central_nervous_system,5.837557587291868
608,central_nervous_system,4.031799391881438
609,central_nervous_system,5.556398896758617
610,central_nervous_system,5.482549581694068
613,central_nervous_system,4.652998876030493
614,central_nervous_system,5.742841139173574
616,central_nervous_system,4.801503579940227
619,central_nervous_system,4.799680396983931
638,central_nervous_system,5.836845677498304
690,central_nervous_system,NA
691,central_nervous_system,NA
855,central_nervous_system,5.328078016598516
899,central_nervous_system,3.4700903649667536
1015,central_nervous_system,5.711773590274657
1016,central_nervous_system,0.5008664434565024
1018,central_nervous_system,5.253200764820674
1021,central_nervous_system,-1.1230507551526356
1072,central_nervous_system,NA
1083,central_nervous_system,6.209964632119187
1092,central_nervous_system,5.797161223687236
1107,central_nervous_system,5.782671614600441
1110,central_nervous_system,5.913341124457725
1117,central_nervous_system,3.649650330036999
1121,central_nervous_system,4.321675925059814
1151,central_nervous_system,5.625034551485442
1159,central_nervous_system,5.934267241485665
1177,central_nervous_system,5.189541777445012
1204,central_nervous_system,5.2087268390346635
1218,central_nervous_system,6.0855433065808064
1220,central_nervous_system,NA
1221,central_nervous_system,6.287411349443067
1223,central_nervous_system,5.1089413875509715
1227,central_nervous_system,5.8667460037172345
1230,central_nervous_system,5.883653331406333
1282,central_nervous_system,6.0696651860261195
1283,central_nervous_system,5.418976544135502
6,bone,3.819671979663238
37,bone,3.170917238998122
108,bone,2.7524320908084023
120,bone,4.573908936769277
250,bone,1.8658196084193381
251,bone,1.8652767771270562
262,bone,4.873082128537364
383,bone,3.717147073933227
413,bone,5.3182908147879315
415,bone,4.067595955803563
422,bone,2.098293384043128
423,bone,4.278143940821385
424,bone,2.0736007966528653
429,bone,3.707675498866304
430,bone,3.97930266665158
432,bone,5.082687390947475
673,bone,4.396891838028967
677,bone,2.734080435657426
904,bone,NA
963,bone,1.8442899539501767
1004,bone,4.403244272177544
1032,bone,4.862099305542536
1035,bone,1.9159472897853522
1056,bone,1.5453427221915335
1154,bone,4.1911230607539
1171,bone,3.20833362305641
1179,bone,NA
1180,bone,1.955259453561002
1226,bone,4.361443697312533
7,prostate,-2.1679827434719177
225,prostate,NA
618,prostate,-2.7009056599346724
660,prostate,-2.2405511837821392
932,prostate,0.8540808175472043
951,prostate,-1.4500436210119925
1249,prostate,-2.3654325155727016
155341,prostate,-0.7170553280699772
13,ovary,3.961749026950834
29,ovary,2.5493516254835873
126,ovary,-1.049003611228458
127,ovary,-2.3431453041505055
165,ovary,NA
184,ovary,1.4810063916675207
185,ovary,2.32023846594468
186,ovary,1.782758936807728
187,ovary,1.4597030865698462
188,ovary,-2.2972788014976016
237,ovary,1.380880629689853
238,ovary,1.125608442788923
247,ovary,4.345707789488134
261,ovary,2.1391828964149155
367,ovary,4.146587821197094
397,ovary,NA
473,ovary,0.6935762951611206
492,ovary,2.3787240998129757
493,ovary,3.9149286606141174
494,ovary,-4.037145327642664
495,ovary,-1.1448197886387605
496,ovary,-2.833567663830864
577,ovary,0.9498892851730751
644,ovary,-2.155200657063168
879,ovary,-2.9281155285190787
880,ovary,1.218715445764025
881,ovary,1.8122176601309674
882,ovary,NA
883,ovary,2.353613274657005
897,ovary,2.5179117990727926
898,ovary,-1.929441314531013
905,ovary,3.3304406011979926
906,ovary,4.664022705659597
907,ovary,-1.508445224045476
908,ovary,-1.8893374663054137
910,ovary,3.60731970213925
911,ovary,-2.73009924477525
912,ovary,1.2750585748846757
913,ovary,-2.531653634781506
914,ovary,-1.682376562661083
915,ovary,0.30707697274203083
916,ovary,2.447096768820962
983,ovary,-2.8785056237499216
985,ovary,-2.4494067957579713
1059,ovary,2.4091778441552627
1084,ovary,-2.991936557586785
1123,ovary,-0.6003879110361328
1125,ovary,-0.16987224299072956
1208,ovary,2.796680021337476
1209,ovary,2.1222895250638576
1217,ovary,2.787777624136477
135853,ovary,-2.049388618957674
16,kidney,5.488788939720287
19,kidney,6.036868850123272
33,kidney,4.674840447128853
39,kidney,3.1989758722631207
43,kidney,4.743917569811284
62,kidney,5.64154512495115
109,kidney,4.589897839964501
110,kidney,4.934256558515466
118,kidney,4.07876503889864
361,kidney,5.23995706739992
370,kidney,NA
540,kidney,5.465104966820182
541,kidney,5.520672017435829
542,kidney,5.065701632367928
543,kidney,5.339608105860853
902,kidney,5.619494460682362
956,kidney,5.082266717743044
957,kidney,NA
1060,kidney,4.514840146389574
1061,kidney,5.28429042491214
1064,kidney,4.214495350694728
1065,kidney,3.9725326241469276
1066,kidney,4.581272986121302
1067,kidney,4.599202854056467
1068,kidney,3.848137880452517
1069,kidney,4.837550089058649
1088,kidney,5.663925010045506
1099,kidney,5.43785380993496
1213,kidney,5.901206061777109
1214,kidney,3.841418933153177
1216,kidney,5.4949811050726085
1239,kidney,NA
1240,kidney,NA
1246,kidney,5.425713842119258
1253,kidney,4.517278891411364
1254,kidney,5.1596468994402125
20,thyroid,4.854172895711257
21,thyroid,3.342234487145757
57,thyroid,3.6771092900776923
64,thyroid,1.6378693294411364
119,thyroid,2.3036400141434714
139,thyroid,NA
257,thyroid,3.1873315888935068
258,thyroid,3.597318509588472
686,thyroid,0.9386353805726677
1165,thyroid,4.396037228960564
1210,thyroid,2.6227974688482014
1212,thyroid,NA
23,skin,4.588593682477935
27,skin,4.529545361577211
30,skin,4.186720836398113
73,skin,NA
103,skin,4.365878315668725
142,skin,NA
146,skin,0.6409675268438111
161,skin,2.9773164921320463
166,skin,3.0809695773795496
168,skin,4.480025056339466
169,skin,3.212175117643924
170,skin,4.871759305347087
171,skin,NA
172,skin,4.0981968637420705
173,skin,NA
263,skin,2.10293919915299
284,skin,NA
377,skin,3.026311221407137
395,skin,4.7304712501849115
402,skin,6.136073843148603
410,skin,6.002644539391829
411,skin,5.091643955056124
425,skin,6.0461455122651655
426,skin,6.066985621708589
428,skin,5.169894125653132
434,skin,5.533140169880351
436,skin,5.988321812686158
437,skin,1.888946864198322
438,skin,4.585221487175094
439,skin,6.008365533198806
440,skin,4.289737697613438
450,skin,4.889484201451001
470,skin,2.923959211917362
471,skin,2.2790748603509434
472,skin,5.019932074491495
478,skin,3.245187165810913
512,skin,2.6596960285408833
623,skin,4.008520710752091
641,skin,1.9753046745421448
655,skin,4.535671052750623
666,skin,1.6294541771103082
667,skin,4.323879664712609
669,skin,3.0026489513414862
991,skin,5.550802833128277
1000,skin,3.6029567890140193
1025,skin,3.7748309332078156
1040,skin,1.641247675126789
1041,skin,3.1224639141862953
1042,skin,5.625189581854477
1043,skin,2.3726224624786783
1044,skin,3.365994038312399
1045,skin,3.2362500259354334
1046,skin,5.287002482720719
1047,skin,2.3769596110913733
1232,skin,2.0355311915471366
1233,skin,4.195134744569121
1255,skin,5.406289038887982
1256,skin,4.497368964284224
1260,skin,3.963595867220386
1270,skin,5.502023354273899
1271,skin,4.230949885426933
1273,skin,4.427916785795511
26,soft_tissue,2.252743290234866
264,soft_tissue,-1.8642182746489064
265,soft_tissue,1.5561682915173929
271,soft_tissue,4.086421868247716
414,soft_tissue,3.5567942970293283
446,soft_tissue,3.8111849740934036
578,soft_tissue,2.48128167308111
668,soft_tissue,1.6193779255362075
961,soft_tissue,3.837795222852523
973,soft_tissue,2.324499583177554
975,soft_tissue,3.1324728755998397
976,soft_tissue,2.62283379894458
978,soft_tissue,4.559708500267078
1002,soft_tissue,4.238265803291608
1031,soft_tissue,NA
1037,soft_tissue,3.9910889076519496
1063,soft_tissue,2.4863996208371058
1187,soft_tissue,1.43185403786977
1190,soft_tissue,2.2362409969392942
1192,soft_tissue,1.8135283357181213
1195,soft_tissue,1.7138229960173248
35,lung,3.443042180984931
40,lung,-2.9567829626676736
60,lung,-2.6137059786705907
112,lung,-2.2480187020685416
122,lung,4.224420794271905
123,lung,-1.928255517160451
124,lung,3.2269448854679297
141,lung,-2.532533225904213
158,lung,-2.176736910500513
174,lung,0.1192748542403348
175,lung,-2.253964354836174
176,lung,-0.10417321147977177
178,lung,-0.7139872119094899
179,lung,-1.6262130502854437
180,lung,-0.46868308026622474
181,lung,NA
182,lung,-1.8610427687013136
183,lung,-1.274119690841653
189,lung,NA
209,lung,NA
215,lung,2.7311191669859296
216,lung,-1.7042684237761438
217,lung,2.4110188236360144
218,lung,-2.709251170532901
219,lung,-2.5674262461642368
220,lung,-1.536289755197076
227,lung,-2.625716534876665
230,lung,-1.8445219283654195
246,lung,-0.5908592019522128
290,lung,NA
293,lung,-1.002211663709676
296,lung,-0.5224647559135409
298,lung,-2.2976526373053154
299,lung,3.9330191391357934
303,lung,3.679122503654604
304,lung,0.6475368029345812
307,lung,NA
310,lung,-2.8707323227985304
311,lung,NA
316,lung,3.5744484168494184
319,lung,3.392630215916026
323,lung,-1.64377300597488
324,lung,-2.9873217859142644
326,lung,-0.6269006248564102
327,lung,3.0178563102921334
328,lung,2.1824852503723933
331,lung,-1.559665100366347
332,lung,2.1900772732015166
339,lung,-2.3446011185814903
340,lung,-1.060313494694678
341,lung,-2.2333892596250937
342,lung,-1.1480395720375567
372,lung,NA
375,lung,5.425954337157278
390,lung,5.172841829466381
407,lung,5.386653408423173
469,lung,3.0089397401794162
558,lung,-1.4865851669890087
597,lung,-1.0719248280894313
598,lung,1.1350374807798862
599,lung,3.4699255806528866
600,lung,-2.349218730062627
602,lung,-1.7717864979515556
621,lung,3.93903349877461
633,lung,0.39113745448110526
634,lung,3.495482597717979
635,lung,-2.6634350894634298
636,lung,3.451330394888771
703,lung,-3.154081296160277
931,lung,-2.032565327093002
967,lung,-1.5586368169465405
968,lung,-1.6993663858397827
969,lung,3.700842316542534
970,lung,-3.461292943044754
971,lung,3.5658945128716866
972,lung,4.775671431792447
1003,lung,-1.8502536811542831
1005,lung,2.4003352147666184
1011,lung,-0.5961762785051676
1026,lung,2.0970764657344043
1038,lung,NA
1048,lung,3.4504661294973635
1135,lung,-2.1288006690099848
1153,lung,3.9459106151673393
1157,lung,3.3838512024390095
1169,lung,-0.1719494585604835
1173,lung,-0.6827579227448188
1202,lung,5.190297268887184
1251,lung,NA
1252,lung,NA
127978,lung,-2.33148910033022
127983,lung,-2.0737040341548822
127984,lung,2.3757203985065938
127985,lung,0.9596076077464879
127988,lung,-2.1357673397939454
127989,lung,-1.5635369552472143
127990,lung,-3.0742081106074988
127991,lung,2.5078813116317833
127997,lung,-1.8428476872250164
127999,lung,-2.8094275387209517
128000,lung,3.2845241059203887
128001,lung,2.9202579875834616
128004,lung,0.6334002992731254
128005,lung,3.0956250719725036
128006,lung,0.003878119523114787
155288,lung,2.5623043965233028
155292,lung,-0.9664214799548083
155294,lung,5.237978468693628
155295,lung,-2.1137733782061754
155297,lung,3.3781691075936404
155305,lung,-2.7018156374953235
155322,lung,-1.9953883684273088
155324,lung,-1.1807098601057522
155325,lung,2.130108746514022
155326,lung,2.196006630987262
155327,lung,-1.9981208589900663
155339,lung,1.008803236392525
155340,lung,3.440655323807833
155352,lung,-2.590453487968573
155362,lung,-1.534648576238249
155365,lung,3.2596752254539405
155366,lung,3.0834477948058554
155368,lung,-3.7087381175018654
155371,lung,0.32427914878740216
155380,lung,-0.5109370519420606
155385,lung,0.5031382531407251
155387,lung,-0.7993499718449195
155388,lung,2.689975861498586
155390,lung,2.3828285290241427
155395,lung,3.355658541957871
155399,lung,NA
155400,lung,2.2556986110234334
155401,lung,2.6137352618408833
155402,lung,-0.3213223696999674
155404,lung,-0.491781032759782
155407,lung,-3.5111017750184597
155408,lung,-0.8541742595229822
155409,lung,-2.79566506836566
155421,lung,3.8263348285391965
155422,lung,-2.0760342968628933
155424,lung,-2.9729026995227934
155425,lung,1.9359880851427693
155429,lung,-1.8136258281996298
155431,lung,-2.310720561048828
155433,lung,-2.1688932171461772
155434,lung,-1.26477924440097
155435,lung,3.2958386539713014
155439,lung,-0.5493852761152218
155440,lung,2.794346348795996
155441,lung,3.2970305275123857
155445,lung,0.47069386846585726
155448,lung,-3.3106946770543493
155450,lung,3.588038555973181
155451,lung,2.7919605027491823
155454,lung,-1.9960498136417781
155455,lung,-0.7745224784625586
155456,lung,-2.317995658343768
155458,lung,-0.9331597946996912
155463,lung,2.8858963364203376
155466,lung,0.30157160100557734
155467,lung,0.646968771264171
155469,lung,0.4030120819528036
155476,lung,-1.2890545574599277
155477,lung,2.0855228885090162
155479,lung,-1.971693305429473
155480,lung,2.704605092290307
155484,lung,NA
155485,lung,-0.9827234376334664
155487,lung,-0.8552128328049302
155488,lung,-0.5698002119232468
155491,lung,-1.2350637398796653
155493,lung,-3.010738464029271
155494,lung,-3.1651092997825008
155496,lung,NA
155498,lung,-3.1616304543965654
155499,lung,-0.3023561853814116
155500,lung,2.822627174415235
155502,lung,-0.42887566880851
155504,lung,2.4980209123129686
155505,lung,1.689180038520901
155510,lung,3.605147204227486
155511,lung,-1.709259973742605
155513,lung,-3.1920364767707623
155514,lung,-1.563081703745274
155518,lung,2.5402043471254965
155519,lung,-0.8862316813861759
155524,lung,-2.6070884779605064
41,pleura,1.7125694655549415
214,pleura,3.4069610767954197
480,pleura,1.787895606678846
481,pleura,1.6934050959947553
504,pleura,2.935647827592378
705,pleura,2.1670601035135815
706,pleura,2.0919555504058565
996,pleura,3.50375092613891
155285,pleura,2.28910441292565
155481,pleura,2.65285693481726
155520,pleura,3.056319163937964
50,endometrium,1.5268190486704778
163,endometrium,1.2146445126739334
234,endometrium,-0.6507121245673444
243,endometrium,1.048673400923834
248,endometrium,2.830322539078327
350,endometrium,-3.9950271242368407
351,endometrium,-2.7906494324028825
352,endometrium,-3.5935444352281003
353,endometrium,-0.047735365181756695
354,endometrium,-3.1678812063342288
355,endometrium,-3.274931847418222
356,endometrium,1.9173993248933343
357,endometrium,-2.1497592471658233
358,endometrium,-2.504243184212893
479,endometrium,-2.855083104193692
497,endometrium,-3.897556046997853
498,endometrium,1.853557167467613
499,endometrium,-0.300289554011262
